Round_Centre_Code	FSU_Serial_No	Round	Sch_No	Sample	Sector	State_Region	District	Stratum	Sub_Stratum_No	Filler_1	Sub_Round	Sub_Sample	FOD_Sub_Region	Hamlet_Group_Sub_Block_No	Second_Stage_Stratum_No	Sample_Hhld_No	Level	Filler_2	Person_Serial_No	Relation_to_Head	Sex	Age	Marital_Status	General_Education	Technical_Education	Status_of_Current_Attendance	Type_of_Educationa_Institution	Registered_with_Emp_Exchange	Vocational_Training	Field_of_Training	MGNREG_jobcard	MGNREG_work	Spl_characters_for_OK_stamp	Blank	NSS	NSC	MLT	NSS_SR	NSC_SR	MLT_SR	State	District_Code	HHID	Multiplier_comb
3	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	2	2	3	0	2	Spouse of head	Female	28	Currently married	Literate:  middle	No technical education	Ever attended but currently not attending: To attend domesti	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	298970	1	1	597940	MEGHALAYA	East Khasi Hills	715872202	1494.85
4	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	2	2	3	0	3	Unmarried child	Male	6	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Government	 	 	 	 	 	 	 	2	4	298970	1	1	597940	MEGHALAYA	East Khasi Hills	715872202	1494.85
5	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	2	2	3	0	4	Unmarried child	Female	3	Never married	 	No technical education	"Currently attending in: Pre-primary (nursery/ Kinder garten,"	Government	 	 	 	 	 	 	 	2	4	298970	1	1	597940	MEGHALAYA	East Khasi Hills	715872202	1494.85
2	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	1	1	3	0	1	Self	Male	26	Currently married	Literate:  secondary	No technical education	Ever attended but currently not attending: School too far	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	116226	1	1	232452	MEGHALAYA	Jaintia Hills	715841101	581.13
3	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	1	1	3	0	2	Spouse of head	Female	20	Currently married	Literate:  middle	No technical education	Ever attended but currently not attending: School too far	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	116226	1	1	232452	MEGHALAYA	Jaintia Hills	715841101	581.13
2	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	1	2	3	0	1	Self	Male	36	Currently married	Literate without formal schooling:  EGS/ NFEC/ AEC	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	116226	1	1	232452	MEGHALAYA	Jaintia Hills	715841102	581.13
3	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	1	2	3	0	2	Spouse of head	Female	30	Currently married	Literate without formal schooling:  EGS/ NFEC/ AEC	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	116226	1	1	232452	MEGHALAYA	Jaintia Hills	715841102	581.13
4	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	1	2	3	0	3	Unmarried child	Male	4	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	116226	1	1	232452	MEGHALAYA	Jaintia Hills	715841102	581.13
5	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	1	2	3	0	4	Unmarried child	Male	2	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	116226	1	1	232452	MEGHALAYA	Jaintia Hills	715841102	581.13
6	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	1	2	3	0	5	Unmarried child	Female	6	Never married	Literate:  below primary	No technical education	"Currently attending in: Pre-primary (nursery/ Kinder garten,"	Private and aided	 	 	 	 	 	 	 	2	4	116226	1	1	232452	MEGHALAYA	Jaintia Hills	715841102	581.13
2	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	1	3	0	1	Self	Male	42	Currently married	Literate without formal schooling:  EGS/ NFEC/ AEC	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841201	261.51
3	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	1	3	0	2	Spouse of head	Female	36	Currently married	Literate without formal schooling:  EGS/ NFEC/ AEC	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841201	261.51
4	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	1	3	0	3	Unmarried child	Male	14	Never married	Literate:  middle	No technical education	Ever attended but currently not attending: Others	 	 	 	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841201	261.51
5	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	1	3	0	4	Unmarried child	Male	10	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Government	 	 	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841201	261.51
6	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	1	3	0	5	Unmarried child	Male	8	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Government	 	 	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841201	261.51
7	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	1	3	0	6	Unmarried child	Female	12	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Government	 	 	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841201	261.51
8	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	1	3	0	7	Servants/ employees/ other non-relatives	Female	14	Never married	Literate without formal schooling:  EGS/ NFEC/ AEC	No technical education	Currently not attending:  Never attended: To attend domestic	 	 	 	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841201	261.51
9	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	1	3	0	8	Servants/ employees/ other non-relatives	Female	16	Never married	Not literate	No technical education	Currently not attending:  Never attended: To attend domestic	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841201	261.51
2	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	2	3	0	1	Self	Male	32	Currently married	Not literate	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841202	261.51
3	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	2	3	0	2	Spouse of head	Female	28	Currently married	Not literate	No technical education	Ever attended but currently not attending: To attend domesti	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841202	261.51
4	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	2	3	0	3	Unmarried child	Male	4	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841202	261.51
5	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	2	3	0	4	Unmarried child	Male	0	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841202	261.51
2	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	3	3	0	1	Self	Male	46	Currently married	Not literate	No technical education	 	 	 	Did not receive any vocational training	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841203	261.51
3	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	3	3	0	2	Spouse of head	Female	40	Currently married	Not literate	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841203	261.51
4	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	3	3	0	3	Unmarried child	Male	16	Never married	Not literate	No technical education	Currently not attending:  Never attended: To attend domestic	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841203	261.51
5	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	3	3	0	4	Unmarried child	Male	15	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Government	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841203	261.51
6	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	3	3	0	5	Unmarried child	Female	17	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Government	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841203	261.51
7	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	3	3	0	6	Unmarried child	Female	10	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Government	 	 	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841203	261.51
2	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	4	3	0	1	Self	Male	47	Currently married	Literate without formal schooling:  EGS/ NFEC/ AEC	No technical education	 	 	 	Did not receive any vocational training	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841204	261.51
3	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	4	3	0	2	Spouse of head	Female	40	Currently married	Literate without formal schooling:  EGS/ NFEC/ AEC	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841204	261.51
4	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	4	3	0	3	Married child	Female	19	Currently married	Literate:  middle	No technical education	Ever attended but currently not attending: To attend domesti	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841204	261.51
5	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	4	3	0	4	Spouse of married child	Male	21	Currently married	Literate:  primary	No technical education	Ever attended but currently not attending: Others	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841204	261.51
6	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	4	3	0	5	Grandchild	Male	4	Never married	Not literate	No technical education	"Currently attending in: Pre-primary (nursery/ Kinder garten,"	Government	 	 	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841204	261.51
7	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	4	3	0	6	Grandchild	Male	2	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841204	261.51
8	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	4	3	0	7	Grandchild	Female	0	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841204	261.51
9	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	4	3	0	8	Unmarried child	Male	14	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Government	 	 	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841204	261.51
10	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	4	3	0	9	Unmarried child	Female	16	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Government	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841204	261.51
11	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	2	4	3	0	10	Unmarried child	Female	10	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Government	 	 	 	 	 	 	 	2	4	52302	1	1	104604	MEGHALAYA	Jaintia Hills	715841204	261.51
2	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	3	1	3	0	1	Self	Male	29	Currently married	Literate without formal schooling:  EGS/ NFEC/ AEC	No technical education	Currently not attending:  Never attended: To supplement hous	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	406792	1	1	813583	MEGHALAYA	Jaintia Hills	715841301	2033.96
3	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	3	1	3	0	2	Spouse of head	Female	30	Currently married	Literate without formal schooling:  EGS/ NFEC/ AEC	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	406792	1	1	813583	MEGHALAYA	Jaintia Hills	715841301	2033.96
4	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	3	1	3	0	3	Unmarried child	Male	4	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	406792	1	1	813583	MEGHALAYA	Jaintia Hills	715841301	2033.96
5	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	3	1	3	0	4	Unmarried child	Male	1	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	406792	1	1	813583	MEGHALAYA	Jaintia Hills	715841301	2033.96
6	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	3	1	3	0	5	Unmarried child	Female	3	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	406792	1	1	813583	MEGHALAYA	Jaintia Hills	715841301	2033.96
2	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	3	2	3	0	1	Self	Male	40	Currently married	Not literate	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	406792	1	1	813583	MEGHALAYA	Jaintia Hills	715841302	2033.96
3	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	3	2	3	0	2	Spouse of head	Female	38	Currently married	Literate without formal schooling:  EGS/ NFEC/ AEC	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	406792	1	1	813583	MEGHALAYA	Jaintia Hills	715841302	2033.96
4	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	3	2	3	0	3	Unmarried child	Male	10	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Government	 	 	 	 	 	 	 	2	4	406792	1	1	813583	MEGHALAYA	Jaintia Hills	715841302	2033.96
5	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	3	2	3	0	4	Unmarried child	Male	5	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	406792	1	1	813583	MEGHALAYA	Jaintia Hills	715841302	2033.96
6	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	3	2	3	0	5	Unmarried child	Female	11	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Government	 	 	 	 	 	 	 	2	4	406792	1	1	813583	MEGHALAYA	Jaintia Hills	715841302	2033.96
7	71584	68	100	Central	Rural	171	7	7	1	0	1	2	1710	1	3	2	3	0	6	Brother/ sister/ brother-in-law/ sister-in-law/ other relati	Female	16	Never married	Literate without formal schooling:  EGS/ NFEC/ AEC	No technical education	Currently not attending:  Never attended: Others	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	406792	1	1	813583	MEGHALAYA	Jaintia Hills	715841302	2033.96
2	71581	68	100	Central	Rural	171	7	7	2	0	1	1	1710	1	1	1	3	0	1	Self	Male	42	Currently married	Literate:  primary	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	17124	1	1	34248	MEGHALAYA	Jaintia Hills	715811101	85.62
3	71581	68	100	Central	Rural	171	7	7	2	0	1	1	1710	1	1	1	3	0	2	Spouse of head	Female	41	Currently married	Literate:  primary	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	17124	1	1	34248	MEGHALAYA	Jaintia Hills	715811101	85.62
4	71581	68	100	Central	Rural	171	7	7	2	0	1	1	1710	1	1	1	3	0	3	Unmarried child	Male	20	Never married	Literate:  secondary	No technical education	Currently attending in: Higher secondary	Government	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	17124	1	1	34248	MEGHALAYA	Jaintia Hills	715811101	85.62
5	71581	68	100	Central	Rural	171	7	7	2	0	1	1	1710	1	1	1	3	0	4	Unmarried child	Male	18	Never married	Literate:  secondary	No technical education	Currently attending in: Higher secondary	Government	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	17124	1	1	34248	MEGHALAYA	Jaintia Hills	715811101	85.62
6	71581	68	100	Central	Rural	171	7	7	2	0	1	1	1710	1	1	1	3	0	5	Unmarried child	Male	16	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Government	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	17124	1	1	34248	MEGHALAYA	Jaintia Hills	715811101	85.62
7	71581	68	100	Central	Rural	171	7	7	2	0	1	1	1710	1	1	1	3	0	6	Unmarried child	Female	14	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Government	 	 	 	 	 	 	 	2	4	17124	1	1	34248	MEGHALAYA	Jaintia Hills	715811101	85.62
2	71581	68	100	Central	Rural	171	7	7	2	0	1	1	1710	1	1	2	3	0	1	Self	Male	50	Currently married	Literate:  primary	No technical education	 	 	 	Did not receive any vocational training	 	No	 	 	 	2	4	17124	1	1	34248	MEGHALAYA	Jaintia Hills	715811102	85.62
3	71581	68	100	Central	Rural	171	7	7	2	0	1	1	1710	1	1	2	3	0	2	Spouse of head	Female	40	Currently married	Literate:  primary	No technical education	 	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	17124	1	1	34248	MEGHALAYA	Jaintia Hills	715811102	85.62
4	71581	68	100	Central	Rural	171	7	7	2	0	1	1	1710	1	1	2	3	0	3	Married child	Female	18	Currently married	Literate:  primary	No technical education	Ever attended but currently not attending: Others	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	17124	1	1	34248	MEGHALAYA	Jaintia Hills	715811102	85.62
5	71581	68	100	Central	Rural	171	7	7	2	0	1	1	1710	1	1	2	3	0	4	Spouse of married child	Male	23	Currently married	Literate:  primary	No technical education	Ever attended but currently not attending: To supplement hou	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	17124	1	1	34248	MEGHALAYA	Jaintia Hills	715811102	85.62
6	71581	68	100	Central	Rural	171	7	7	2	0	1	1	1710	1	1	2	3	0	5	Grandchild	Male	0	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	17124	1	1	34248	MEGHALAYA	Jaintia Hills	715811102	85.62
7	71581	68	100	Central	Rural	171	7	7	2	0	1	1	1710	1	1	2	3	0	6	Unmarried child	Male	16	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Government	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	17124	1	1	34248	MEGHALAYA	Jaintia Hills	715811102	85.62
8	71581	68	100	Central	Rural	171	7	7	2	0	1	1	1710	1	1	2	3	0	7	Unmarried child	Female	14	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Government	 	 	 	 	 	 	 	2	4	17124	1	1	34248	MEGHALAYA	Jaintia Hills	715811102	85.62
2	71581	68	100	Central	Rural	171	7	7	2	0	1	1	1710	1	2	1	3	0	1	Self	Male	58	Widowed	Not literate	No technical education	 	 	 	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	121582	1	1	243164	MEGHALAYA	Jaintia Hills	715811201	607.91
